precio soles,precio dolares,direccion,ciudad,metros cuadrados,dormitorios,banios,estacionamientos,detalles,precio texto,descripcion,imagen,link_propiedad,filtro_precio,filtro_m2,filtro_banios,filtro_dorm,descripcion_optimizada,Tipo,SEO:Index,SEO:Slug,SEO:Title,SEO:Description
2000.0,530.0,bertolotto 111,"San Miguel, Lima",55 m²,1 dorm.,,1 estac.,1 dorm.  1 estac.,"S/ 2,000 - USD 530","Grover Rosas Celular 9. 6. 1. 8. 9. 1. 5. 2. 7. precio con cochera 2200 soles. precio sin cochera 2000 soles. Solicitar el video al Whatsapp. Se alquila departamento amoblado de 1 dormitorio, en piso 10 con vista al mar y vista a la piscina del edificio, y el edificio cuenta con bonitas areas comunes. Edificio Océanus casa club, esta ubicado en San Miguel, Av. Bertolotto a una cuadra de Comandante Espinar, departamento cuenta con Terma eléctrica. Características: - 1 Dormitorio con closet. - Sala comedor con vista a la pisicina. - Ubicado en piso 10. - Terma eléctrica. - Cocina con reposteros altos y bajos. - 1 Baño completo. - 1 cochera precio adicional. - Mantenimiento - s/. 190 (incluye agua) - Area- 55m2. areas comunes. - Gimnasio. - Zona de parrilla. - Sala de Cine. - Juego para niños. - Areas verdes. Condiciones: - Contrato mínimo 12 meses. - Demostrar sustento de ingresos. - Previa evaluación a infocorp. - Garantía 2x1",https://img10.naventcdn.com/avisos/111/01/44/97/60/02/360x266/1495473880.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-dpto-amoblado-en-piso-de-10-de-dormitorio-144976015.html,"Menos de S/. 500,000",50 - 100 m²,,1 dorm.,"Alquila este moderno departamento en San Miguel: 1 dormitorio, cocina equipada, y espectacular vista al mar desde el piso 10. Disfruta de las exclusivas áreas comunes: gimnasio, cine, y zona de parrilla. Incluye cochera. Perfecto para una vida cómoda y tranquila. ¡Contáctanos y vive la experiencia Océanus!",Alquiler,yes,moderno-departamento-san-miguel-vista-mar,Moderno Departamento en San Miguel con Vista al Mar,Alquila este departamento con 1 dormitorio y vista al mar. Disfruta de áreas comunes exclusivas y cocina equipada. Incluye cochera. ¡Vive la experiencia Océanus!
31250.0,8400.0,Local de Gran Altura y Casi Estreno en Av. Nicolas Ayllon 2566,"Industrial Santa Angelica, Ate Vitarte",1055 m²,,,,,"S/ 31,250 - USD 8,400","Local ubicado en nicolas ayllon 2566 (entre puente santa anita Y av. Santa rosa) Local frente a una de las principales vías de Lima, la Av. Nicolas Ayllón (Carretera Central) a pocos metros del cruce con la Carretera Panamericana (Puente Santa Anita) . A una cuadra de la estación de Puente Santa Anita de la Línea 2 de Metro de Lima. Área total: 1, 055 m2Altura de techo: 10 metrosPiso: Concreto ArmadoServicios: Agua, Desagüe y Luz. Potencia Instalada: 17 kwPropietario: Persona Jurídica. Zonificación: I-2Precio de alquiler: us$ 8, 400 + igvmodalidad: 2X2 “Honestidad, Transparencia y Servicios Creativos. Nuestros pilares para brindarles la mejor asesoría inmobiliaria. ”Si desea vender o alquilar su inmueble no dude en contactarse con nosotros.",https://img10.naventcdn.com/avisos/111/01/44/58/81/81/360x266/1486587611.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/alcllcin-av-nicolas-ayllon-entre-puente-santa-anita-y-av-144588182.html,"Menos de S/. 500,000",Más de 200 m²,,,"Local casi a estreno, 1055 m², en Av. Nicolas Ayllon, clave industrial de Ate Vitarte. Altura de techo de 10 m, con servicios de agua, desagüe y luz. Conecta fácilmente con Puente Santa Anita y Metro de Lima. Ideal para potenciar tu negocio. Zonificación I-2.",Alquiler,yes,local-industrial-ate-vitarte-nicolas-ayllon,Amplio Local Industrial en Ate Vitarte,Oportunidad única en Ate Vitarte
130000.0,,Av. República de Chile 314,"Jesús María, Lima",2600 m²,18 dorm.,,,18 dorm.  ,"S/ 130,000","¡alquiler de estreno! Edificio de 09 pisos en Jesús María, zona con alto flujo de transito peatonal y vehicular. Al costado de grandes edificios como: Sunat, Tribunal superior militar, Consejo supremo de justicia militar entre otros. Área construida: 2, 600 m2 | Oficinas amplias con buena iluminación | Ascensor. cuenta con: - 2 ascensores (06 personas cada uno) - Red de contar incendio completamente normado. - Alarma de contraincendios | Panel centralizado. - Escalera de escape normada presurizada. - Videos de cámara vigilancia en todos los pisos. - Puerta de corta fuego en cada piso. - Pisos acabados (Piso 1 de porcelanato) - Acabados de pisos de las oficinas en alfombra y piso vinilos. - Cada piso, cuenta con 2 baños (1 de dama y 1 de varones) - Área para kitchenette en cada piso. - Ventanas anti ruidos en todos los pisos. - Medidores independientes por piso. - 8 estacionamientos. - Tiene certificado de los protocolos y certificado de los equipos de contraincendios. - 1 deposito y 1 baño minusválido en 4 pisos. adicional: - Se entregará con 100 escritorio de melamina. - Tiene entrada para cochera y las oficinas se pueden independizar las entradas. Caracteristica de la zona: - A 2 cuadras de la Av. Arequipa. - A 5 minutos de la Av. General Salaverry, del parque Campo de Marte y Estadio Nacional. - A 7 minutos del Parque de la exposición, Plaza miguel Grau y Real Plaza centro cívico. - Cerca de restaurantes, cafeterías, universidades, museos. Condiciones: - Modalidad 2x1. - Precio: S/. 130, 000 soles peruanos. - Contrato por 3 años mínimo (36 meses) - No hay periodo de gracia, entrega inmediata. - Mantenimiento: Responsabilidad de parte del inquilino. - Pagos de los arbitrios municipales. - Pago de recibo de servicios (Luz y Agua) ¡Visita con anticipación de 24 horas mínimo!",https://img10.naventcdn.com/avisos/111/01/44/16/16/87/360x266/1476648680.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/alclocin-alquiler-de-edifico-en-estreno-jesus-maria-cerca-de-144161762.html,"Menos de S/. 500,000",Más de 200 m²,,Más de 7 dorm.,"¡Oportunidad única! Alquila un edificio de 9 pisos en el corazón de Jesús María, Lima. Con 18 oficinas, espacios amplios, excelente iluminación, seguridad completa y 8 estacionamientos, es ideal para negocios de gran escala. Cerca de Av. Arequipa, sunat y Tribunal Superior Militar. ¡Visítalo ahora!",Alquiler,yes,alquiler-edificio-jesus-maria,Edificio en Alquiler en Jesús María,"Alquila un edificio de 9 pisos en Jesús María, Lima. Ofrece 18 oficinas, amplios espacios, excelente iluminación, seguridad y 8 estacionamientos. Ideal para grandes negocios. Cerca de Av. Arequipa. Visítalo ahora."
38705.0,2400000.0,AV PEZET 600,"Golf, San Isidro",650 m²,4 dorm.,4 baños,4 estac.,4 dorm.  4 baños 4 estac.,"S/ 38,705 - USD 2,400,000","Unico y exclusivo triplex Penthouse con Piscina ubicado sobre Av. Pezet en San Isidro, con vistas espectacular al mar y el Golf de San Isidro. ! Lujoso departamento en edificio nuevo constructora Bragagnini. Ocasión usd $ 2'400, 000 dólares. ascensor a todos los pisos, piscina terraza de lujo. Características. -Departamento de estreno nuevo. -Edificio de 21 pisos, - Triplex Piso 19, 20, 21. - Tiene acceso a los 3 pisos por ascensor. - Hall de ingreso, - 2 salas, 1 sala de estar, - comedor apto para 14 personas. - comedor de diario, - comedor de terraza. - cocina grande. - 3 dormitorios, - 4. 0 baños, - 3 baños incorporados, - 2 cuartos de servicio, - 1 baño de servicio, - lavandería, - 1 depósito, - Terraza, - piscina, - 4 cocheras tipo paralelas en sotano, - 3 ascensores, ascensor, - ascensor directo, - ascensor de servicio. - Aire acondicionado, - areas comunes, - walk-in closet, - parrilla, jacuzzi, - area deportiva, gimnasio, - vista espectacular al golf de san isidro, mar y ciudad, distribucion 1er piso. - Hall. - sala muy amplia, - comedor visita 14 personas. - cocina. - comedor de diario. - baño de visita, - lavanderia, - cuarto baño de servicio. distribución 2do nivel. - 3 dormitorios cada uno con su baño, - baños. - sala de estar. distribución 3er nivel. - parilla bbq, - Terraza. - Jardin, - piscina. - baño. Tambien cuenta con. areas comunes: - gimnasio. - sala de reuniones. - salón de juegos para niños. - parrilla. - salas de reunión",https://img10.naventcdn.com/avisos/111/00/63/44/07/46/360x266/302911729.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/veclapin-triplex-en-golf-de-san-isidro-lujo-en-san-isidro-143683032.html,"Menos de S/. 500,000",Más de 200 m²,4-5 baños,4-5 dorm.,"Descubre el lujo definitivo en este exclusivo triplex Penthouse en AV PEZET 600, San Isidro. Ofrece vistas impresionantes al mar y al golf, 4 dormitorios, 4 baños, piscina, terraza, y 4 estacionamientos. Edificio moderno con gimnasio, áreas comunes y ascensores a todos los pisos. ¿Te lo vas a perder?",Alquiler,yes,triplex-penthouse-pezet-san-isidro,Lujo en Triplex Penthouse en San Isidro,"Descubre el lujo en este exclusivo penthouse triplex en San Isidro con vistas al mar y al golf. Cuenta con 4 dormitorios, 4 baños, piscina, terraza, gimnasio y 4 estacionamientos. ¡No te lo pierdas!"
1900.0,,INSURGENTES 971,"Callao, Lima",90 m²,2 dorm.,,,2 dorm.  ,"S/ 1,900","Zona privilegiada, cerca de todo, supermercados, restaurantes, colegios, parques, fácil acceso a transporte público y a pocas cuadras del Mall Plaza San Miguel. El dpto. Está totalmente remodelado y moderno (se cambió todo y es como un dpto. De estreno) las instalaciones eléctricas y sanitarias son nuevas. Cuenta con una bonita vista exterior, la sala comedor totalmente iluminada y amplia, con una cocina implementada con encimera, horno, campana extractora y microondas, viene con lavadora y secadora Electrolux y termo Sole 50 lt. Los muebles altos y bajos son de melamina con jaladores de aluminio y suficiente espacio de cajones y estantes. El tablero es de granito, cuenta con una grande alacena, donde se puede guardar y tener stock de productos para la casa. Los dos dormitorios son amplios y cuentan con closets, el principal con vista a la calle y el secundario con vista a la terraza. El baño totalmente moderno, puerta de ducha de vidrio templado y lavatorio con mueble de melamina. La terraza del dpto. Es muy cálida, ya que colinda con la cocina, comedor y dormitorio secundario y segura porque tiene reja de seguridad y pared de 6mts de alto. Detalles: 2 dptos. Por piso. 8 dptos. En total. Mantenimiento: S/. 45. 00 soles mensuales, incluye agua.",https://img10.naventcdn.com/avisos/111/00/64/82/35/21/360x266/329732235.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/alclapin-acogedor-y-amplio-dpto-en-zona-privilegiada-av-la-142712376.html,"Menos de S/. 500,000",50 - 100 m²,,2-3 dorm.,"Departamento de estreno en Callao, Lima. Zona privilegiada, cerca de todo. Totalmente remodelado, amplio e iluminado. Cocina equipada, terraza cálida y segura. Ideal para quienes buscan comodidad y modernidad con una excelente vista. Incluye lavadora, secadora y termo. Mantenimiento accesible. Solo 8 departamentos en el edificio.",Alquiler,yes,departamento-estreno-callao-zona-privilegiada,Moderno Departamento de Estreno en Callao,"Descubre este amplio y luminoso departamento en Callao, totalmente remodelado. Disfruta de una cocina equipada, terraza segura y excelente vista en un edificio exclusivo de solo 8 unidades. Comodidad y modernidad garantizadas."
4465.0,1199.0,General Portillo,"San Isidro, Lima",125 m²,2 dorm.,2 baños,1 estac.,2 dorm.  2 baños 1 estac.,"S/ 4,465 - USD 1,199","Lindo departamento con terraza y espectacular vista al golf, totalmente amoblado y equipado, inmejorable ubicacion, dos dormitorios, dos baños, sala comedor, cocina, lavanderia, cochera. Alquiler mensual $1, 199 Alfonso Tipiciano. 9. 2. 0. 1. 0. 8. 3. 6. 5. -. 9. 5. 5. 5. 4. 3. 7. 4. 3. -. 9. 2. 5. 8. 0. 3. 3. 2. 6. Tenemos este y mas departamentos en alquiler amoblados sin amoblar con linea blanca. Comunicate con nosotros y encuentra el departamento ideal para ti! Lindo departamento con terraza y espectacular vista al golf, totalmente amoblado y equipado, inmejorable ubicacion, dos dormitorios, dos baños, sala comedor, cocina, lavanderia, cochera. Alquiler mensual $1, 199 Alfonso Tipiciano. 9. 2. 0. 1. 0. 8. 3. 6. 5. -. 9. 5. 5. 5. 4. 3. 7. 4. 3. -. 9. 2. 5. 8. 0. 3. 3. 2. 6. Tenemos este y mas departamentos en alquiler amoblados sin amoblar con linea blanca. Comunicate con nosotros y encuentra el departamento ideal para ti!",https://img10.naventcdn.com/avisos/111/01/44/82/12/02/360x266/1491291785.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/alclapin-espectacular-vista-al-golf!-a.-t-144821249.html,"Menos de S/. 500,000",101 - 150 m²,2-3 baños,2-3 dorm.,"Departamento amoblado en San Isidro de 125 m² con terraza y espectacular vista al golf. Disfruta de 2 dormitorios, 2 baños, sala comedor, cocina, lavandería y cochera en una ubicación inmejorable. ¡Encuentra el hogar perfecto con nosotros!",Alquiler,yes,departamento-amoblado-san-isidro-vista-golf,Departamento Amoblado con Vista al Golf en San Isidro,"Descubre este exclusivo departamento amoblado en San Isidro de 125 m², con terraza y vista al golf. Cuenta con 2 dormitorios, 2 baños y cochera, ubicado en una zona privilegiada. ¡Tu hogar ideal te espera!"
24529.0,6594.0,"URB.INDUSTRIAL LA CHALACA LOCAL 1,100M2","Callao, Callao",1100 m²,6 dorm.,,,6 dorm.  ,"S/ 24,529 - USD 6,594","Alquilo local industrial en urbanizacion industrial la chalaca 1, 100M2 zona de almacenes talleresres oficinas piso de cemento acceso A camiones porton de fierro de doble hoja energia trifasica, ubicado cerca av. gambeta Y av. Argentina proximo al oveliscozonificacion I-1, oficinas admistrastivas en un aproximado de 400M2 en 2 pisos, patio maniobras, amplios ambientes utilizados como depósitos, servicios higienicos. merced conductiva mensual $6xm2 mas impuesto (5%)",https://img10.naventcdn.com/avisos/111/01/44/83/70/01/360x266/1491576816.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/alclniin-alquilo-local-industrial-en-el-callao-1-100-m-sup2-144837048.html,"Menos de S/. 500,000",Más de 200 m²,,6-7 dorm.,"Alquila un amplio y funcional local industrial de 1100 m² en la Urb. Industrial La Chalaca, Callao. Ideal para almacenes, talleres y oficinas. Cuenta con acceso para camiones, energía trifásica y oficinas administrativas en dos pisos. Excelente ubicación cerca de Av. Gambeta y Av. Argentina. ¡Perfecto para tu negocio!",Alquiler,yes,local-industrial-1100m2-callao,Amplio Local Industrial en Alquiler en Callao,"Alquila un local industrial de 1100 m² en La Chalaca, Callao, cerca de Av. Gambeta y Av. Argentina. Ideal para almacenes, talleres y oficinas con acceso camión y energía trifásica. ¡Perfecto para tu negocio!"
4560.0,1200.0,mariscal la mar cerca av santa cruz,"Miraflores, Lima",52 m²,1 dorm.,,,1 dorm.  ,"S/ 4,560 - USD 1,200","Presentamos una oportunidad única para adquirir oficinas de estreno en una de las zonas más prestigiosas y dinámicas de Miraflores. Estas oficinas están diseñadas para ofrecer un entorno profesional, moderno y funcional, ideal para empresas que buscan una ubicación estratégica para su siguiente inversión. Área común. Sala sum. 3. 0 salas de reuniones. Comedor comunitario. Lactario. Room Message. Lobby. Cocheras en el sótano (venta) Depósitos (venta) Hall de ascensores. oficina en alquiler: Oficina 01 49. 00 m2 $1, 200 usd incluye 1 cochera (vista av. La mar) Oficina 02 52. 00 m2 $1, 200 usd incluye 1 cochera (vista av. La mar) Ambas oficinas en alquiler con baño incorporado. fotos referenciales se alquila sin muebles. Consultorio de 49. 15 m2 - Implementado vista a la calle. Implementación: ventanas antiruidos, sistema contra incendio splinker, un baño, 1 lavadero, piso de porcelanato, paredes pintadas de blanco. Precio de venta consultorio: $145, 000 usd / cochera: $20, 000 usd. Precio de alquiler: $1, 200 usd. Mantenimiento: S/12. 08 x m2. consultorio en alquiler: Consultorio de 23. 00 m2. Precio: $700 usd fijos. Distribución: Área abierta de trabajo, 01 lavatorio no cuenta con baño interno, hay baños comunes en el hall. 1 cochera y 1 deposito. citas faciles. agente: jacqueline benavente. telf: Ver datos / Ver datos / Ver datos",https://img10.naventcdn.com/avisos/111/00/04/67/57/23/360x266/1466437061.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/alclocin-alquilo-oficinas-de-estreno-en-miraflores-a-unos-pasos-142373101.html,"Menos de S/. 500,000",50 - 100 m²,,1 dorm.,"Descubre modernas oficinas en una zona estratégica de Miraflores. Con 52 m², incluye baño y cochera, ideales para empresas innovadoras. Disfruta de áreas comunes como sala de reuniones, comedor comunitario y lobby. Perfecta ubicación cerca de Av. Santa Cruz. ¡Invierte en tu futuro empresarial hoy!",Alquiler,yes,oficinas-modernas-miraflores,Oficinas modernas en Miraflores,Invierte en oficinas de 52 m² en Miraflores con baño y cochera. Disfruta de áreas comunes y una ubicación estratégica cerca de Av. Santa Cruz. Perfecto para empresas innovadoras.
4472.0,1200.0,Chacarrilla del Estanque,"Santiago de Surco, Lima",90 m²,1 dorm.,,,1 dorm.  ,"S/ 4,472 - USD 1,200","Oficina de alquiler de 90 m2. - Dos medios baños. - Vista interna. - 4 piso. - El edificio cuenta con dos ascensores. - Seguridad 24/7. - Sala de reuniones. - Comedor con microondas. - Estacionamiento lineal, dos autos. Cerca de bancos y centros comerciales, cerca del tren eléctrico. Precio de Alquiler: S/. 4, 472 - $ 1, 200. ¡¡disponible ahora!! Comunicarse al número luis garcía garibaldi 9*5*2*3*2*2*7*0*8",https://img10.naventcdn.com/avisos/111/01/44/81/28/01/360x266/1493700663.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/alclocin-oficina-en-alquiler-en-chacarilla-144812897.html,"Menos de S/. 500,000",50 - 100 m²,,1 dorm.,"¡Alquila tu oficina ideal en Chacarrilla del Estanque! Espaciosa con 90 m², dos medios baños, vista interna en el 4º piso. Edificio moderno con ascensores, seguridad 24/7, sala de reuniones y comedor. Incluye estacionamiento para dos autos. Ubicación privilegiada cerca de bancos y centros comerciales. ¡Contáctanos ahora!",Alquiler,yes,oficina-ideal-chacarrilla-alquiler,Alquila tu Oficina Ideal en Chacarrilla,"Alquila una oficina espaciosa de 90 m² en Chacarrilla del Estanque. Edificio moderno con seguridad 24/7, sala de reuniones y dos estacionamientos. Ubicación privilegiada cerca de bancos y centros comerciales. ¡Contáctanos ahora para más detalles!"
8250.0,2200.0,Av. General Mendiburu 9,"Miraflores, Lima",350 m²,5 dorm.,5 baños,1 estac.,5 dorm.  5 baños 1 estac.,"S/ 8,250 - USD 2,200","ésta propiedad no se comparte con agentes inmobiliarios. (cod. Ds- joal0907) Pent-house en alquiler ubicado en Av. General Mendiburu a pasos de Malecón y parques de San Isidro, rodeado de restaurantes, parques y diferentes comercios de la zona. El inmueble está ubicado en piso 7, con 350m² de área total, y 110m² de terraza, cuenta con la siguiente distribución: *Primer nivel: Hall de ingreso, sala amplia, comedor, cocina con muebles altos y bajos y comedor de diario, área de servicio, escritorio, baño completo, 3 habitaciones (2 con baño incorporado). *Segundo nivel: Sala de estar amplia, dormitorio principal con baño incorporado y Walk-in closet con estilo semi industrial, dormitorio amplio con puerta corrediza, tiene baño incorporado y Walk-in closet con estilo semi industrial, terraza amplia con cocina implementada, muebles altos y bajos, barra de granito, sol y sombra enrollable, espacio con muebles de terraza con techo sol y sombra. *Tercer nivel: Segunda terraza amplia con parrilla, muebles y sombrillas. Mantenimiento de 800 soles que incluye agua. Seguridad 24/7. Cuenta con 1 estacionamiento. Para mayor información o visitas comunicarse al 9 3 6 3 3 2 1 6 9.",https://img10.naventcdn.com/avisos/111/01/42/99/05/64/360x266/1446798049.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-pent-house-de-5-hab.-amoblado-con-terraza-142990680.html,"Menos de S/. 500,000",Más de 200 m²,4-5 baños,4-5 dorm.,"Descubre el lujo de vivir en un pent-house de 350 m² en Av. General Mendiburu, Miraflores. Disfruta de 5 dormitorios, 5 baños, dos terrazas, cocina equipada y seguridad 24/7. A pasos del Malecón, rodeado de parques, restaurantes y comercios. Un espacio inigualable en Lima.",Alquiler,yes,lujo-penthouse-general-mendiburu-miraflores,Exclusivo Pent-house en Miraflores,"Vive el lujo en un pent-house de 350 m² con 5 dormitorios, 5 baños y dos terrazas. Ubicado en Av. General Mendiburu, cerca del Malecón. Seguridad 24/7, rodeado de parques y comercios. Un espacio inigualable en Lima."
6403.0,1700.0,AV. PARDO Y ALIAGA,"San Isidro, Lima",170 m²,5 dorm.,3 baños,,5 dorm.  3 baños ,"S/ 6,403 - USD 1,700","Alquiler de moderna Y amplia oficina implementada en edificio corporativo - san isidro. - Área Total: 170 M2. Alquiler de oficina implementada y moderna y lista para ocupar, con metraje de 170 m2, vista externa en el 11° piso, vigilancia 24/7, y cámaras de seguridad. ** precio de alquiler de la oficina de 170 M2: us$ 1, 700 dólares + igv (us$ 10 dólares x m2) - Cada estacionamiento paralelo amplio techado en sótano, tiene un costo adicional de us$ 140 dólares + igv c/u. (Se pueden alquilar el # de estacionamientos que el cliente requiera). Características generales Y distribución de la oficina: . El edificio cuenta con 16 pisos, y 03 sótanos de estacionamientos. . La oficina cuenta con super amplias ventanas que le confieren una vasta iluminación natural, y vista externa. . Implementada con divisiones, cielo raso, luminaria completa, entre otros. . La oficina cuenta con 06 equipos de aire acondicionado, que abastecen a todas las áreas de la oficina. . Tiene sistema contra incendios (panel contra incendio con sensores de humo). . En el edificio hay empresas del rubro administrativo, las cuales incluyen sobre todo arquitectura e ingeniería. Algunos otros ejemplos son los siguientes: centro de terapia física, ong, estudio de abogados, contadores, etc). . La oficina se alquila implementada, tal cual se ve en las fotos y video. . 05 ambientes de trabajo independientes, tales como: - 01 espacio abierto de trabajo múltiple, tipo salón. - ⁠04 espacios de trabajo independientes. . 03 baños. . Cómoda área de recepción. . 01 área de kitchenette. . Edificio ubicado en la Av. Pardo, vigilancia las 24/7, cámaras de seguridad con sistema de circuito cerrado (cctv) . El edificio cuenta con el certificado de inspección técnica de seguridad en edificaciones (itse) . Posibilidad de alquiler un mayor número de cocheras, las cuales tienen costo adicional. Condiciones de alquiler: - 02 meses de garantía y 01 de adelanto a la suscripción del contrato. - 01 año de contrato de alquiler como mínimo, con posibilidad de renovación. - La empresa debe sustentar sus ingresos, y estar bien calificada en las Centrales de Riesgo (Sentinel, infocorp, equifax, etc. ) mantenimiento: S/. 1, 000 soles aprox. , lo que incluye agua y luz de áreas comunes, mantenimiento de la bomba de agua y ascensor, vigilancia con cámaras las 24 horas del día y limpieza del edificio, así como también consumo de agua de la oficina. Ubicación Y referencia: Inmueble ubicado exactamente en la Av. Pardo y Aliaga, San Isidro. A 01 cuadra de la Av. Camino Real y la Av. Los Conquistadores. Alrededor podemos encontrar varios establecimientos reconocidos como: Osaka, la bistecca Pasta - Grill, Barra Chalaca, 500 Grados, Starbucks, Plaza Vea Super Dasso, Vivanda - Los Libertadores. También podemos encontrar parques como: Parque Alayza Grundy y Parque el Olivar. Precio de alquiler de la oficina de 170 M2: us$ 1, 700 dólares + igv - Cada estacionamiento paralelo amplio techado en sótano, tiene un costo adicional de us$ 140 dólares + igv c/u (Se le puede alquilar el # de estacionamientos que el cliente requiera). Contacto hellen salazar cabrera: 936*961*375",https://img10.naventcdn.com/avisos/111/01/44/93/13/42/360x266/1493458609.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/alclocin-alquiler-de-moderna-oficina-implementada-en-edificio-144931482.html,"Menos de S/. 500,000",151 - 200 m²,2-3 baños,4-5 dorm.,"Alquila una moderna y amplia oficina de 170 m² en San Isidro, ideal para empresas. Con 5 espacios de trabajo, 3 baños, cocina, aire acondicionado y sistema contra incendios. Seguridad 24/7 y posibilidad de estacionamiento. Ubicación estratégica cerca de comercios y parques. ¡Lista para ocupar!",Alquiler,yes,oficina-moderna-san-isidro,Moderna Oficina en San Isidro - 170 m² Listo para Ocupar,"Alquila una oficina de 170 m² en San Isidro con 5 espacios de trabajo, 3 baños, cocina y seguridad 24/7. Aire acondicionado y cerca de comercios."
3360.0,899.0,Javier prado,"San Isidro, Lima",135 m²,3 dorm.,2 baños,1 estac.,3 dorm.  2 baños 1 estac.,"S/ 3,360 - USD 899","Lindo y amplio departamento inmejorable ubicacion, tres dormitorios, dos baños, sala comedor, cocina, lavanderia, estacionamiento. Alquiler mensual $899 Jacky Arroyo. 9. 6. 4. 2. 7. 5. 5. 8. 0. -. 9. 5. 5. 5. 4. 3. 7. 4. 3. -. 9. 2. 5. 8. 0. 3. 3. 2. 6. Tenemos este y mas departamentos en alquiler amoblados sin amoblar con linea blanca. Comunicate con nosotros y encuentra el departamento ideal para ti! Lindo y amplio departamento inmejorable ubicacion, tres dormitorios, dos baños, sala comedor, cocina, lavanderia, estacionamiento. Alquiler mensual $899 Jacky Arroyo. 9. 6. 4. 2. 7. 5. 5. 8. 0. -. 9. 5. 5. 5. 4. 3. 7. 4. 3. -. 9. 2. 5. 8. 0. 3. 3. 2. 6. Tenemos este y mas departamentos en alquiler amoblados sin amoblar con linea blanca. Comunicate con nosotros y encuentra el departamento ideal para ti! Lindo y amplio departamento inmejorable ubicacion, tres dormitorios, dos baños, sala comedor, cocina, lavanderia, estacionamiento. Alquiler mensual $899 Jacky Arroyo. 9. 6. 4. 2. 7. 5. 5. 8. 0. -. 9. 5. 5. 5. 4. 3. 7. 4. 3. -. 9. 2. 5. 8. 0. 3. 3. 2. 6. Tenemos este y mas departamentos en alquiler amoblados sin amoblar con linea blanca. Comunicate con nosotros y encuentra el departamento ideal para ti!",https://img10.naventcdn.com/avisos/111/01/44/50/31/96/360x266/1484753081.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-amoblado-o-sin-amoblar!-j.-a-144503249.html,"Menos de S/. 500,000",101 - 150 m²,2-3 baños,2-3 dorm.,"Descubre este elegante y espacioso departamento de 135 m² ubicado en San Isidro, Lima. Ofrece tres dormitorios, dos baños, sala-comedor, cocina, lavandería, y un estacionamiento. Ideal para quienes buscan confort y conveniencia en una ubicación privilegiada. ¡Contáctanos y agenda tu visita!",Alquiler,yes,departamento-elegante-espacioso-san-isidro-lima,Elegante Departamento en San Isidro,"Descubre un espacioso departamento de 135 m² en San Isidro, Lima. Con tres dormitorios, dos baños y estacionamiento, es ideal para quienes buscan confort en una ubicación privilegiada. ¡Agenda tu visita hoy!"
